state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,county_id,fuel type
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,BI
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,BI
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,DIES
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,DIES
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,DIES
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,ELECTRIC VEHICLE
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,FFV
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,FFV
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,FFV
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,GAS
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,GAS
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,GAS
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,HYBRID ELECTRIC VEHICLE
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,HYBRID ELECTRIC VEHICLE
alabama,Colbert,16746,7312,24058,69.61,30.39,1033,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,BI
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,BI
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,DIES
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,DIES
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,DIES
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,ELECTRIC VEHICLE
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,FFV
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,FFV
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,GAS
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,GAS
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,GAS
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,HYBRID ELECTRIC VEHICLE
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,HYBRID ELECTRIC VEHICLE
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Jackson,16672,3673,20345,81.95,18.05,1071,PROP
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,BI
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,BI
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,DIES
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,DIES
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,DIES
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,ELECTRIC VEHICLE
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,FFV
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,FFV
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,FFV
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,GAS
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,GAS
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,GAS
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,HYBRID ELECTRIC VEHICLE
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,HYBRID ELECTRIC VEHICLE
alabama,Coffee,15875,4221,20096,79.0,21.0,1031,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,BI
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,BI
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,CNG
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,CNG
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,DIES
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,DIES
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,DIES
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,ELECTRIC VEHICLE
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,FFV
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,FFV
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,GAS
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,GAS
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,GAS
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,HYBRID ELECTRIC VEHICLE
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,HYBRID ELECTRIC VEHICLE
alabama,Tallapoosa,13594,5519,19113,71.12,28.88,1123,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Russell,9210,9579,18789,49.02,50.98,1113,BI
alabama,Russell,9210,9579,18789,49.02,50.98,1113,BI
alabama,Russell,9210,9579,18789,49.02,50.98,1113,CNG
alabama,Russell,9210,9579,18789,49.02,50.98,1113,DIES
alabama,Russell,9210,9579,18789,49.02,50.98,1113,DIES
alabama,Russell,9210,9579,18789,49.02,50.98,1113,DIES
alabama,Russell,9210,9579,18789,49.02,50.98,1113,ELECTRIC VEHICLE
alabama,Russell,9210,9579,18789,49.02,50.98,1113,FFV
alabama,Russell,9210,9579,18789,49.02,50.98,1113,FFV
alabama,Russell,9210,9579,18789,49.02,50.98,1113,GAS
alabama,Russell,9210,9579,18789,49.02,50.98,1113,GAS
alabama,Russell,9210,9579,18789,49.02,50.98,1113,GAS
alabama,Russell,9210,9579,18789,49.02,50.98,1113,HYBRID ELECTRIC VEHICLE
alabama,Russell,9210,9579,18789,49.02,50.98,1113,HYBRID ELECTRIC VEHICLE
alabama,Russell,9210,9579,18789,49.02,50.98,1113,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,BI
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,DIES
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,DIES
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,DIES
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,ELECTRIC VEHICLE
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,FFV
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,FFV
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,GAS
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,GAS
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,GAS
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,HYBRID ELECTRIC VEHICLE
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,HYBRID ELECTRIC VEHICLE
alabama,Dallas,5789,12836,18625,31.08,68.92,1047,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Dale,13808,4413,18221,75.78,24.22,1045,BI
alabama,Dale,13808,4413,18221,75.78,24.22,1045,BI
alabama,Dale,13808,4413,18221,75.78,24.22,1045,CNG
alabama,Dale,13808,4413,18221,75.78,24.22,1045,DIES
alabama,Dale,13808,4413,18221,75.78,24.22,1045,DIES
alabama,Dale,13808,4413,18221,75.78,24.22,1045,DIES
alabama,Dale,13808,4413,18221,75.78,24.22,1045,ELECTRIC VEHICLE
alabama,Dale,13808,4413,18221,75.78,24.22,1045,FFV
alabama,Dale,13808,4413,18221,75.78,24.22,1045,FFV
alabama,Dale,13808,4413,18221,75.78,24.22,1045,FFV
alabama,Dale,13808,4413,18221,75.78,24.22,1045,GAS
alabama,Dale,13808,4413,18221,75.78,24.22,1045,GAS
alabama,Dale,13808,4413,18221,75.78,24.22,1045,GAS
alabama,Dale,13808,4413,18221,75.78,24.22,1045,HYBRID ELECTRIC VEHICLE
alabama,Dale,13808,4413,18221,75.78,24.22,1045,HYBRID ELECTRIC VEHICLE
alabama,Dale,13808,4413,18221,75.78,24.22,1045,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,BI
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,DIES
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,DIES
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,DIES
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,ELECTRIC VEHICLE
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,FFV
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,FFV
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,FFV
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,GAS
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,GAS
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,GAS
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,HYBRID ELECTRIC VEHICLE
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,HYBRID ELECTRIC VEHICLE
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Chilton,15081,2911,17992,83.82,16.18,1021,PROP
alabama,Covington,13267,2387,15654,84.75,15.25,1039,BI
alabama,Covington,13267,2387,15654,84.75,15.25,1039,BI
alabama,Covington,13267,2387,15654,84.75,15.25,1039,CNG
alabama,Covington,13267,2387,15654,84.75,15.25,1039,CNG
alabama,Covington,13267,2387,15654,84.75,15.25,1039,DIES
alabama,Covington,13267,2387,15654,84.75,15.25,1039,DIES
alabama,Covington,13267,2387,15654,84.75,15.25,1039,DIES
alabama,Covington,13267,2387,15654,84.75,15.25,1039,ELECTRIC VEHICLE
alabama,Covington,13267,2387,15654,84.75,15.25,1039,FFV
alabama,Covington,13267,2387,15654,84.75,15.25,1039,FFV
alabama,Covington,13267,2387,15654,84.75,15.25,1039,GAS
alabama,Covington,13267,2387,15654,84.75,15.25,1039,GAS
alabama,Covington,13267,2387,15654,84.75,15.25,1039,GAS
alabama,Covington,13267,2387,15654,84.75,15.25,1039,HYBRID ELECTRIC VEHICLE
alabama,Covington,13267,2387,15654,84.75,15.25,1039,HYBRID ELECTRIC VEHICLE
alabama,Covington,13267,2387,15654,84.75,15.25,1039,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,BI
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,BI
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,CNG
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,CNG
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,DIES
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,DIES
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,DIES
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,ELECTRIC VEHICLE
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,FFV
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,FFV
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,GAS
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,GAS
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,GAS
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,HYBRID ELECTRIC VEHICLE
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,HYBRID ELECTRIC VEHICLE
alabama,Escambia,9935,4605,14540,68.33,31.67,1053,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,BI
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,BI
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,CNG
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,CNG
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,DIES
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,DIES
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,DIES
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,ELECTRIC VEHICLE
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,FFV
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,FFV
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,FFV
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,GAS
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,GAS
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,GAS
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,HYBRID ELECTRIC VEHICLE
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,HYBRID ELECTRIC VEHICLE
alabama,Lawrence,10833,3627,14460,74.92,25.08,1079,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,BI
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,BI
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,CNG
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,CNG
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,DIES
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,DIES
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,DIES
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,ELECTRIC VEHICLE
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,FFV
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,FFV
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,FFV
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,GAS
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,GAS
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,GAS
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,HYBRID ELECTRIC VEHICLE
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,HYBRID ELECTRIC VEHICLE
alabama,Chambers,7843,5784,13627,57.55,42.45,1017,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Pike,7693,5056,12749,60.34,39.66,1109,BI
alabama,Pike,7693,5056,12749,60.34,39.66,1109,DIES
alabama,Pike,7693,5056,12749,60.34,39.66,1109,DIES
alabama,Pike,7693,5056,12749,60.34,39.66,1109,DIES
alabama,Pike,7693,5056,12749,60.34,39.66,1109,FFV
alabama,Pike,7693,5056,12749,60.34,39.66,1109,FFV
alabama,Pike,7693,5056,12749,60.34,39.66,1109,GAS
alabama,Pike,7693,5056,12749,60.34,39.66,1109,GAS
alabama,Pike,7693,5056,12749,60.34,39.66,1109,GAS
alabama,Pike,7693,5056,12749,60.34,39.66,1109,HYBRID ELECTRIC VEHICLE
alabama,Pike,7693,5056,12749,60.34,39.66,1109,HYBRID ELECTRIC VEHICLE
alabama,Pike,7693,5056,12749,60.34,39.66,1109,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,BI
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,DIES
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,DIES
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,DIES
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,ELECTRIC VEHICLE
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,FFV
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,FFV
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,FFV
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,GAS
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,GAS
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,GAS
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,HYBRID ELECTRIC VEHICLE
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,HYBRID ELECTRIC VEHICLE
alabama,Clarke,7140,5749,12889,55.4,44.6,1025,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Marion,11274,1432,12706,88.73,11.27,1093,BI
alabama,Marion,11274,1432,12706,88.73,11.27,1093,BI
alabama,Marion,11274,1432,12706,88.73,11.27,1093,DIES
alabama,Marion,11274,1432,12706,88.73,11.27,1093,DIES
alabama,Marion,11274,1432,12706,88.73,11.27,1093,DIES
alabama,Marion,11274,1432,12706,88.73,11.27,1093,ELECTRIC VEHICLE
alabama,Marion,11274,1432,12706,88.73,11.27,1093,FFV
alabama,Marion,11274,1432,12706,88.73,11.27,1093,FFV
alabama,Marion,11274,1432,12706,88.73,11.27,1093,FFV
alabama,Marion,11274,1432,12706,88.73,11.27,1093,GAS
alabama,Marion,11274,1432,12706,88.73,11.27,1093,GAS
alabama,Marion,11274,1432,12706,88.73,11.27,1093,GAS
alabama,Marion,11274,1432,12706,88.73,11.27,1093,HYBRID ELECTRIC VEHICLE
alabama,Marion,11274,1432,12706,88.73,11.27,1093,HYBRID ELECTRIC VEHICLE
alabama,Marion,11274,1432,12706,88.73,11.27,1093,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Marion,11274,1432,12706,88.73,11.27,1093,PROP
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,BI
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,DIES
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,DIES
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,DIES
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,ELECTRIC VEHICLE
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,FFV
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,FFV
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,FFV
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,GAS
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,GAS
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,GAS
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,HYBRID ELECTRIC VEHICLE
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,HYBRID ELECTRIC VEHICLE
alabama,Franklin,9466,2197,11663,81.16,18.84,1059,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,BI
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,BI
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,CNG
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,DIES
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,DIES
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,DIES
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,ELECTRIC VEHICLE
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,FFV
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,FFV
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,FFV
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,GAS
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,GAS
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,GAS
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,HYBRID ELECTRIC VEHICLE
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,HYBRID ELECTRIC VEHICLE
alabama,Geneva,9994,1525,11519,86.76,13.24,1061,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,BI
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,BI
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,DIES
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,DIES
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,DIES
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,FFV
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,FFV
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,FFV
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,GAS
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,GAS
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,GAS
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,HYBRID ELECTRIC VEHICLE
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,HYBRID ELECTRIC VEHICLE
alabama,Marengo,5233,5615,10848,48.24,51.76,1091,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,BI
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,BI
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,CNG
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,DIES
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,DIES
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,DIES
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,ELECTRIC VEHICLE
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,FFV
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,FFV
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,FFV
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,GAS
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,GAS
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,GAS
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,HYBRID ELECTRIC VEHICLE
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,HYBRID ELECTRIC VEHICLE
alabama,Cherokee,8953,1547,10500,85.27,14.73,1019,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,BI
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,DIES
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,DIES
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,DIES
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,ELECTRIC VEHICLE
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,FFV
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,FFV
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,GAS
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,GAS
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,GAS
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,HYBRID ELECTRIC VEHICLE
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,HYBRID ELECTRIC VEHICLE
alabama,Barbour,5454,4871,10325,52.82,47.18,1005,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Winston,9228,872,10100,91.37,8.63,1133,BI
alabama,Winston,9228,872,10100,91.37,8.63,1133,BI
alabama,Winston,9228,872,10100,91.37,8.63,1133,CNG
alabama,Winston,9228,872,10100,91.37,8.63,1133,DIES
alabama,Winston,9228,872,10100,91.37,8.63,1133,DIES
alabama,Winston,9228,872,10100,91.37,8.63,1133,DIES
alabama,Winston,9228,872,10100,91.37,8.63,1133,ELECTRIC VEHICLE
alabama,Winston,9228,872,10100,91.37,8.63,1133,FFV
alabama,Winston,9228,872,10100,91.37,8.63,1133,FFV
alabama,Winston,9228,872,10100,91.37,8.63,1133,FFV
alabama,Winston,9228,872,10100,91.37,8.63,1133,GAS
alabama,Winston,9228,872,10100,91.37,8.63,1133,GAS
alabama,Winston,9228,872,10100,91.37,8.63,1133,GAS
alabama,Winston,9228,872,10100,91.37,8.63,1133,HYBRID ELECTRIC VEHICLE
alabama,Winston,9228,872,10100,91.37,8.63,1133,HYBRID ELECTRIC VEHICLE
alabama,Winston,9228,872,10100,91.37,8.63,1133,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,BI
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,BI
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,DIES
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,DIES
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,DIES
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,ELECTRIC VEHICLE
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,FFV
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,FFV
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,GAS
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,GAS
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,GAS
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,HYBRID ELECTRIC VEHICLE
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,HYBRID ELECTRIC VEHICLE
alabama,Monroe,5795,4332,10127,57.22,42.78,1099,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,BI
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,BI
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,CNG
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,DIES
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,DIES
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,DIES
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,ELECTRIC VEHICLE
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,ELECTRIC VEHICLE
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,FFV
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,FFV
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,FFV
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,GAS
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,GAS
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,GAS
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,HYBRID ELECTRIC VEHICLE
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,HYBRID ELECTRIC VEHICLE
alabama,Randolph,7705,2291,9996,77.08,22.92,1111,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,BI
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,BI
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,DIES
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,DIES
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,DIES
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,ELECTRIC VEHICLE
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,FFV
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,FFV
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,GAS
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,GAS
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,GAS
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,HYBRID ELECTRIC VEHICLE
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,HYBRID ELECTRIC VEHICLE
alabama,Pickens,5456,3972,9428,57.87,42.13,1107,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Macon,1431,7566,8997,15.91,84.09,1087,BI
alabama,Macon,1431,7566,8997,15.91,84.09,1087,BI
alabama,Macon,1431,7566,8997,15.91,84.09,1087,CNG
alabama,Macon,1431,7566,8997,15.91,84.09,1087,CNG
alabama,Macon,1431,7566,8997,15.91,84.09,1087,DIES
alabama,Macon,1431,7566,8997,15.91,84.09,1087,DIES
alabama,Macon,1431,7566,8997,15.91,84.09,1087,DIES
alabama,Macon,1431,7566,8997,15.91,84.09,1087,ELECTRIC VEHICLE
alabama,Macon,1431,7566,8997,15.91,84.09,1087,FFV
alabama,Macon,1431,7566,8997,15.91,84.09,1087,FFV
alabama,Macon,1431,7566,8997,15.91,84.09,1087,GAS
alabama,Macon,1431,7566,8997,15.91,84.09,1087,GAS
alabama,Macon,1431,7566,8997,15.91,84.09,1087,GAS
alabama,Macon,1431,7566,8997,15.91,84.09,1087,HYBRID ELECTRIC VEHICLE
alabama,Macon,1431,7566,8997,15.91,84.09,1087,HYBRID ELECTRIC VEHICLE
alabama,Macon,1431,7566,8997,15.91,84.09,1087,PLUG IN HYBRID ELECTRIC VEHICLE
alabama,Bibb,6738,1874,8612,78.24,21.76,1007,BI
